Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
nystr0m,855,1055941,1608,158,6357,5,2001660,4,1115,3538,35,24,597815,1
oORaMpAgeOo,1120,1123505,2509,124,12290,2,1980630,3,1961,3704,16,4,2.79801e+06,2
oPURT,1933,2327944,850,357,8729,13,2863920,8,2996,3509,1,0,5.84591e+06,1
okkamagadu,2881,1493511,1351,0,2888,819,2932930,7,7392,4886,3,1,2.25791e+06,2
oonumadango,1287,1329844,5085,539,20874,4,1993950,4,4229,3915,0,0,2.76264e+06,3
papapayne,1379,1463923,119,256,1263,19,2255280,5,4344,2307,0,1,7.23505e+06,1
pat_m0le,748,813157,2659,177,7268,4,2604630,5,3487,1759,5,1,6.67005e+06,2
pavul0n111,1198,1196291,3661,225,25454,10,1929370,4,2820,3299,1,0,4.38254e+06,2
pepupo80,754,991407,1456,85,23829,10,2359110,5,1010,6023,1,4,635915,2
pg_owns,1379,1462123,421,111,6448,5,1750050,3,1365,3123,25,5,3.73023e+06,2
phuN,849,875869,2036,113,10111,3,1969530,4,4166,3902,4,0,5.27223e+06,2
poppiy12,942,921404,1925,143,9042,8,2334070,4,2647,2194,42,19,3.87406e+06,2
poupoution1,2981,2759495,1821,15,1600,2,3243760,8,1531,2255,2,0,3.86613e+06,2
prop4in,1097,1233782,754,29,7263,4,2220420,5,3362,4002,14,8,5.27991e+06,2
przemono96,945,922296,2268,71,18727,11,2117050,4,3045,2148,16,4,3.62441e+06,2
puneetdaddy,1184,841711,317,54,1765,1,2005620,4,5043,3052,1,1,1.19942e+06,1
quintenQd,708,699701,3618,204,23026,6,1969240,4,2616,2599,16,12,708735,2
ragorne1,832,876535,2980,54,11582,1,1496680,3,2870,3236,0,0,4.34542e+06,2
rayodefogo69,1483,1673376,716,66,8058,13,2091740,5,2896,3745,7,3,4.42113e+06,3
re-don14,1237,1333470,2191,280,11698,8,3160720,10,4174,3730,0,0,5.60466e+06,3
recher243,894,1019811,2304,100,11489,4,2515540,5,2745,2570,23,6,4.02249e+06,2
relyz,1019,924904,2011,778,8578,4,1974260,3,2825,2824,16,6,4.13117e+06,1
sarbe9062,1381,1420771,1858,52,5048,12,2491240,6,3928,3276,8,4,5.27804e+06,3
schnakkbakk,1040,1222568,4258,373,18859,4,2112080,5,3832,3432,10,1,5.31702e+06,2
seif_selmi01,1338,1306825,720,133,5136,10,1633540,3,2409,3157,0,3,4.17474e+06,2
sikbabba,1576,1566169,1262,240,16217,24,2846560,5,4590,4030,19,1,5.75642e+06,2
sikte,1321,1329510,761,363,8781,3,2133050,4,1682,2550,174,54,3.09301e+06,3
skyCYM003,881,787782,1144,242,3858,2,1308660,2,2063,2351,27,4,3.6263e+06,3
slawcio323,4435,2365481,0,0,20,54,1046500,1,763,2427,4,1,3.55678e+06,2
snake-cgn,1103,854485,2676,572,14212,10,2841180,5,2576,2333,160,51,4.65882e+06,2
squad-Caporegime,1011,826740,1011,224,7135,3,1997340,5,4389,2730,19,9,6.44692e+06,2
steelchiliboy,690,685433,1575,1009,7273,4,2052620,4,1497,2624,23,3,448545,2
steelerty8954,886,952850,8639,109,38152,217,2040600,2,3213,2887,0,0,5.21465e+06,1
straightupg814,1535,1504704,500,9,2970,13,1729920,4,3198,5225,11,2,3.73703e+06,1
strudelcumere,1274,953769,1356,137,7056,4,1855930,3,3029,2304,35,8,1.94791e+06,2
tarsap,1092,837848,1866,131,10997,3,1557240,2,1493,2541,14,11,2.66201e+06,2
the_naked_ape,925,965299,7447,49,38023,1,2374120,4,4190,3070,0,1,7.1815e+06,3
themadavenger,1266,1513627,289,13,1445,3,2065560,5,2286,3447,98,18,4.69034e+06,1
thomsenkilla,872,894011,700,15,3544,1,1988300,5,4674,2478,10,5,8.08365e+06,2
tobizockt,1465,1046255,2076,138,7098,12,2798970,5,2275,2245,246,62,3.06933e+06,2
tomasz033,1662,1723430,236,90,6052,10,2006580,5,3627,3014,6,8,5.57027e+06,2
trademarkcain,1026,1065412,2110,80,18412,7,2356660,4,4093,2559,9,6,5.61789e+06,2
tzarx,1065,1107211,5104,11,49068,4,2593680,5,3469,4179,4,0,4.64735e+06,2
uVe_17,1543,1487830,1103,99,4638,1,1851130,4,1640,3725,18,1,3.50567e+06,2
uden73,1612,1413286,2181,258,18378,11,1840400,4,3122,4177,9,2,4.66998e+06,3
ukiqurdiPL,1162,998100,2937,119,8827,6,2552860,5,2660,2195,23,7,3.99536e+06,2
varodk,1665,1329773,1005,59,3783,1,1571460,3,1674,3337,6,2,3.33013e+06,2
vetall_zp,1589,1626036,551,136,4981,4,2112980,5,2205,3011,4,0,4.64833e+06,2
von1965,2456,1359146,0,0,40,16,4116500,13,14948,7938,9,0,4.64854e+06,2
von_wrangel,900,969181,2792,72,18641,6,1870830,3,3409,3158,11,3,4.63494e+06,2
vueltegato,1709,1087787,1621,36,2972,2,1519260,2,1785,2258,26,15,2.89348e+06,1
vvhorehoppin,896,786893,3644,241,9701,3,2591730,4,2236,2049,93,45,1.92264e+06,2
warface46,1074,973595,4016,375,12925,2,2615980,5,966,2096,297,172,1.07195e+06,2
wellhard68,2531,1099349,0,0,23,12,1270130,1,452,276,477,125,1.29498e+06,2
westi88,1174,1154930,1206,599,6491,9,3385400,9,4567,3976,50,25,6.66403e+06,2
wolf63pl,3423,2289267,340,73,11720,8,3301320,6,3848,3540,24,9,4.47039e+06,2
wuxinsweet,1455,1689425,967,6,3407,2,1561320,4,3148,5115,9,1,4.34271e+06,3
x-B34tnU-x,1185,1154830,1906,124,10951,7,1912040,4,2596,4597,24,10,4.19138e+06,2
xGuiBaccax,1143,1282953,2668,265,12338,13,2363440,6,4510,3521,0,1,6.83198e+06,3
xLocke1909x,1171,1235744,1750,58,3312,1,2588440,6,3283,3804,18,7,6.66977e+06,0
xXP4ND4Xx,883,933687,943,39,2936,233,1425860,4,3142,4116,17,6,4.41194e+06,1
xZlGx,2336,1568943,557,67,3932,7,3234480,13,8168,6318,24,3,4.02079e+06,2
xppleaterx,802,868360,1549,278,13898,8,2631140,6,3574,4831,28,8,4.54695e+06,3
xxxxxDECOYxxxxx,1192,945368,1989,145,6495,3,1883530,4,2504,2565,36,8,2.45085e+06,2
yashkarang,3004,1742438,335,0,2763,9,2406050,4,4744,2568,13,5,2.69287e+06,3
yezt,1526,1794392,1701,244,23251,29,2928620,6,4900,2799,1,0,7.01093e+06,2
youRet4rd,1868,1575751,997,88,3622,3,764868,1,1526,3654,2,3,2.24117e+06,2
yxill,1383,1649332,832,901,8231,26,2316000,5,5475,2712,0,0,8.53459e+06,2
zardashti,2371,1986642,2157,300,5160,3,1766980,3,3522,3034,16,8,5.6451e+06,2
zippojippo,445,562866,4659,0,53969,3,1532160,2,3207,1498,0,0,977615,2
zyz3135932,1764,1779300,1660,79,11873,18,2046020,4,1716,3699,0,0,3.48959e+06,3
-5213-YucnW,963,1072373,785,161,9014,3,1266730,2,1108,2469,3,1,2.05588e+06,3
-BGS-CoRteX,1064,1038136,708,68,1849,1,1648090,3,2121,3882,47,14,3.69959e+06,2
-FRA-Fisch75018,723,780018,6655,301,47479,5,2357040,5,3239,2495,111,31,4.02898e+06,2
-HERO-M4Aone,1358,1460527,2184,318,14291,12,2171690,4,1920,4720,5,14,4.05729e+06,3
-HRN4-AsukaMie,922,948726,128,37,387,1,976095,2,2572,3094,6,0,4.33658e+06,3
-MouBimex-,927,932160,1787,58,9367,1,1421650,4,1725,1825,0,0,2.60369e+06,3
-S0NLaK3-,1083,875959,2353,50,14034,4,1608520,3,3548,3625,31,11,2.61872e+06,2
-Saiyan_1988,1239,1204833,937,129,5080,5,2306560,6,4281,3998,10,3,5.98677e+06,2
-VF-Nr1_Tulling,1079,1196195,557,21,10245,18,1594080,3,4012,3386,67,29,4.3273e+06,2
-XS-Damage-UK,932,889542,120,0,27200,110,1519590,2,2119,2082,245,80,3.62283e+06,2
-vkv-nacho,1049,1282052,917,13,7237,7,2009800,5,4591,3151,0,0,6.53987e+06,1
020976,1104,1349493,2276,69,17823,3,2619660,7,1856,2645,0,0,335975,2
0_Coriolanus_0,1257,1404327,899,8,3265,906,1947940,5,3094,2430,47,31,4.03337e+06,2
1CamperKiller1,1280,1560945,1142,53,4645,1,1515190,4,2589,4071,0,0,4.24404e+06,3
1ClassyEagle,579,642412,1003,151,4839,2,1498240,2,1789,2380,8,5,2.41761e+06,1
1V8f9B3,1176,1321954,2030,90,15513,4,1925540,4,3792,3222,31,10,4.96236e+06,2
21XX63R3BNHQ,768,601326,288,45,3522,199,803786,1,945,1862,0,0,3.14706e+06,3
2ix-,841,987804,1595,3,5709,40,2550080,7,3641,4393,8,5,4.0298e+06,0
3BEPbexe,671,630211,1972,23,8059,3,2259400,4,2857,1704,1,0,3.75817e+06,2
3NfLuRe,835,856578,2012,87,14608,6,1939570,4,3675,2311,16,1,5.63448e+06,2
8-Pizzapelle-8,2697,2918493,3031,95,20445,10,5096460,14,14484,9020,15,0,1.99663e+07,2
88Freisler,1151,1404688,263,91,892,16,1575310,3,2966,3024,0,0,5.13298e+06,2
8BitNates,850,931375,1929,61,10421,4,1558770,3,3486,2818,0,3,4.28586e+06,2
9001EARRO,1883,1883751,2610,620,21346,15,2253160,5,3045,3521,0,1,5.68143e+06,3
90sKitchenTV,1051,801744,2590,449,11049,16,2275490,4,2542,1856,101,44,1.90306e+06,1
98NinetyEight,979,968150,173,52,1421,5,1431600,3,2177,2631,1,1,3.34416e+06,3
AIGROUP,970,1051134,96,0,805,39,1201500,3,3536,4615,0,0,5.14678e+06,3
AK_Alexx,970,1057804,958,51,3428,2,1790110,4,2121,2605,5,4,3.98594e+06,2
ANTILOP3x,938,837775,2298,85,11509,1,1667290,3,2417,2573,14,2,4.23219e+06,2
ATMamber,1029,866441,2482,278,13245,6,1682640,4,3287,2457,11,1,3.26805e+06,3
AceTankerBG,1033,1055844,1260,80,5061,6,2196050,5,2591,1883,55,11,3.38922e+06,2
AcesWyld1991,1028,1194427,1116,80,6709,3,1908400,3,1487,2925,47,19,846720,1
Adja_the_vadja,812,569079,1319,192,6848,1,1727120,2,1375,2389,113,82,2.39657e+06,0
Adje1965,1401,1140563,3,29,465,686,1374140,3,1345,1496,0,0,2.40568e+06,2
AgARedScorPion,1358,1281299,2240,347,11661,9,2464980,5,3243,3080,86,16,5.48959e+06,2
AgnusNascimento,1168,1261014,566,91,5258,3,1762940,5,3271,2847,0,0,4.46958e+06,0
Aiksx,719,748144,5101,414,33741,3,1857800,3,2738,2195,11,4,4.21513e+06,2
Akitakuma,1171,1281050,696,50,2485,4,1659840,3,1767,3243,0,0,4.23628e+06,1
Akt1onT4,848,941200,1538,93,12499,7,1824620,4,3785,2546,26,9,5.00104e+06,1
AkuFlash,846,1068670,450,69,2276,3,1128320,2,541,1704,0,0,151880,2
Al-Diablo59,1005,732753,1278,59,10880,2,1776680,3,2438,2613,101,30,2.17364e+06,2
Alitopsy,827,868643,4144,50,23981,2,2094220,5,3500,3024,6,0,5.13746e+06,1
Allrixas,1099,1971630,3,11,4,1,597005,1,208,818,0,0,34425,2
Alpengangster,816,763785,795,54,6282,1,1360880,2,2108,2063,10,5,3.80039e+06,2
AmazingJY0826,1757,1942490,1924,133,7497,5,1932000,5,3179,4082,13,1,3.34327e+06,3
Ammar151999,792,805871,1531,15,16726,4,1912360,4,3616,3000,24,10,4.15636e+06,2
Ananaspulla666,590,720603,1439,52,10374,5,1435560,2,1267,3035,12,6,480410,2
Anarkhyst,606,620124,6092,577,38584,1,2050640,4,1967,2135,1,1,1.59721e+06,3
Andyspongebob,1164,1008702,666,195,8925,5,1651990,3,2573,2363,92,30,3.38414e+06,2
Anibal_Smith-O_O,2203,2144700,731,94,12049,9,2674500,6,5170,4415,12,3,7.42308e+06,2
Annubis_BR,1573,1847554,1740,257,7644,8,2707700,9,8597,6288,0,0,1.0197e+07,1
ArmaliteNative,1510,1472157,806,77,4845,8,1837920,5,4049,5310,0,0,5.90526e+06,3
Arskanaattori,1212,1420885,1010,425,5801,4,1890370,5,3754,4051,0,0,5.69658e+06,2
Atamen,2074,1201660,574,30,2182,607,1572310,4,2735,2255,56,20,1.46779e+06,2
Avenger-Dantes,996,835572,982,80,7259,5,1124490,2,930,1957,19,16,1.30514e+06,3
Avri0n,752,817716,6922,789,28498,1,2712590,4,2697,4226,0,0,4.95328e+06,1
Azodiak,908,1234393,7972,16,33512,5,2541570,4,2466,2569,0,0,4.00908e+06,2
B0ney,738,853491,3302,48,8099,3,1413510,2,2807,4208,0,0,4.90556e+06,2
BADwombat,1244,1544821,2794,29,10205,1,1976930,6,3833,6839,0,0,4.93955e+06,2
BBCgo,764,716642,1634,98,2746,2,1559800,3,2219,1724,4,0,3.85902e+06,3
BF1IOS24,2136,2135970,3621,48,12351,3,2494220,6,4872,4977,44,7,5.52788e+06,2
BISON-UA,838,990140,1241,106,9484,5,1661370,4,2338,3025,0,0,4.18187e+06,2
BMonk75,1006,1316598,1088,59,6384,6,1448360,3,2847,3199,0,0,4.47244e+06,2
BR_Olekdrak,899,1097460,7,426,8295,3,1531060,5,3710,7036,1,0,346310,2
BaDpako,1322,916446,1682,51,11510,1,2279660,4,2891,1448,50,19,2.43863e+06,2
BabaYaga214,869,823413,1427,0,8633,1,800041,1,2981,2583,5,2,4.38507e+06,2
Bacon_is_a_drug,1013,1198572,1710,401,13389,11,2018070,4,2493,4304,3,0,3.81511e+06,1
Bader5100,1347,1296186,473,24,1560,1,1357160,3,2840,2497,6,9,4.24742e+06,2
Balagevok89,1111,1041889,1690,155,15234,7,1702290,3,2484,2734,0,0,4.11129e+06,2
Baneful_Bob,3064,1566221,1111,161,11027,5,1716570,2,1260,1123,14,5,1.87213e+06,2
BangeeDK,4834,1060569,461,52,7902,9,1609820,2,1746,2089,11,4,965225,2
Barbabull,1072,1283018,4816,130,15700,3,2536540,7,4522,4830,3,0,6.42347e+06,2
Barfy_Bill,769,899690,739,315,4466,7,1364550,3,1701,2456,0,0,3.38546e+06,2
Bas5o,1422,1552679,5839,2302,26248,9,4253740,9,5301,3069,19,4,8.63984e+06,2
BeHappy_Boss,1994,2176064,795,277,3650,5,3278210,8,6370,9845,0,0,7.85193e+06,0
Bellamanno,925,795912,3033,190,11954,9,2219830,4,4712,2096,4,1,3.57505e+06,2
Bellicostic,1073,1310318,136,29,2665,2,1013530,2,1917,3868,0,0,3.25176e+06,1
Benhur_NL,1077,879110,1134,19,514,1,1782560,4,3882,3237,12,14,1.94231e+06,2
Betongarsle,1234,1612388,721,697,13411,11,1474110,4,3669,4471,1,0,4.78737e+06,2
Biefer,1443,1369350,650,15,3345,1,2769350,9,2311,3202,2,0,3.27093e+06,2
Billdar,1152,1207336,1133,158,6047,5,1729020,4,3854,3669,10,15,5.64128e+06,1
BiqDpapi,574,686398,2078,64,12872,2,1365170,2,1020,2622,0,1,805580,2
Biro_Biro_BR,797,864123,2282,299,13649,6,1818320,4,1923,2857,11,2,3.1527e+06,0
BitterTea_Tsing,1151,1066835,684,511,4178,4,1172050,2,1092,3537,9,0,3.57794e+06,3
Bl11ndm4n,1242,1120497,4486,33,16927,5,2710920,4,2786,4561,4,0,4.63596e+06,2
BlackPantherII,1321,1465984,2354,249,8624,7,1568660,4,3709,1825,2,0,5.58851e+06,3
Blacksky1963,1983,2165288,1285,146,3939,4,2010920,4,2618,2735,6,1,5.1926e+06,2
Blakex13x,1536,1702884,2224,108,14975,4,1883600,5,4940,3818,8,1,6.34578e+06,1
BlandSpanx,627,677247,664,19,2755,1,1292330,2,843,2267,28,13,83920,2
Bleraxx,1418,916465,5527,4,17452,2,2273200,4,3456,2783,3,4,768500,1
BlingB0ng,1104,906287,2505,201,12539,9,1909860,3,3163,3618,2,2,5.00291e+06,2
BluelitHalo,719,845971,1775,110,8583,26,1441190,2,2355,4952,7,6,3.58124e+06,1
Bmo_CM,985,782814,2364,77,11227,8,2832240,6,2448,2080,0,0,4.58406e+06,2
BoJue-os,1651,1564780,2043,246,9220,19,2702240,6,3237,3723,3,0,6.2749e+06,3
Bobsterbox,898,923119,1063,409,3634,3,1817790,3,1710,1284,4,0,512280,2
Bodhi3000,760,859428,426,65,5984,3,1361750,2,1109,2184,3,0,1.13909e+06,2
Boewen,1000,1160567,1600,156,19480,11,1418190,1,1228,2912,3,3,2.21954e+06,2
BogeBo,1414,1021452,133,11,529,10,3432950,6,722,587,752,132,2.1085e+06,2
Bomb_Ass_Pussy,703,873564,2,0,18,16,1067310,3,1585,2142,2,2,2.4457e+06,2
Boogie190,1224,1231081,253,8,231,179,1641040,4,1053,2480,8,8,1.19275e+06,2
BoomBoomSmack,1059,833389,1030,47,5162,5,2190940,4,2961,1858,0,0,5.38044e+06,2
BreexeOX,906,761967,1428,153,11229,4,1532010,2,1268,2165,77,32,1.41605e+06,2
BrianOverby,735,701241,911,50,3580,4,1546870,3,2920,2278,1,1,3.76472e+06,2
BrickHazard,888,828438,1678,63,12571,5,1628880,3,3452,3310,12,2,4.10327e+06,2
BrickscHool88,1899,973450,11432,38,16259,650,3156030,3,2738,1003,16,8,1.984e+06,2
Broz_Cody,1190,1346780,1886,173,5395,5,1332780,2,2146,4970,5,0,3.04543e+06,1
Brx_Brus,1313,1307425,434,105,12406,6,1741120,3,2675,2646,4,2,4.00126e+06,2
BryceT713,1057,1280285,2056,324,13334,7,1708580,3,2273,2596,0,0,3.74435e+06,1
Bulletcatcher666,2078,2544437,18353,244,65286,9,4407900,8,6284,6503,0,0,9.18593e+06,1
Buraczyna12,463,412950,697,36,2783,11,951721,1,989,2038,0,0,293750,2
Burgersteel,681,729316,1135,66,7136,5,1043070,2,1590,3258,5,6,2.238e+06,2
Busfahrer_Uwe,1003,1199148,1280,79,5121,1,1471060,3,3896,3224,0,0,6.01443e+06,2
ButterSweats,627,732066,10431,185,47967,9,2940420,5,2788,4121,4,3,254685,1
ButteryLoins,1135,841777,3726,722,20495,9,2816250,6,2606,2930,68,44,2.79529e+06,1
CE4585,1346,1139039,670,77,1486,3,1383990,3,2372,2369,0,0,4.10537e+06,3
CHINA-CANTONESE,1412,1431095,112,959,124,23,1308760,2,1302,1438,0,0,2.7608e+06,3
CKLR_PH4NT0M,1585,1468710,1070,95,5641,3,1391740,3,1928,3081,51,13,3.48199e+06,3
COMPASS_TV_KR,1448,1737404,521,711,6799,10,2369890,7,4935,4841,0,0,6.27023e+06,0
COOGii3,778,889231,2199,197,11971,4,2042870,4,2382,4348,23,9,3.29993e+06,2
Cabinis,491,530650,1104,53,2568,2,1120750,1,1355,2587,0,3,2.81142e+06,1
CaptnUnicorn,889,1123710,272,923,836,1,2569640,6,3755,3396,0,0,7.04946e+06,2
CarbonEggs,887,644290,442,160,4827,5,1475740,3,2081,2755,13,16,890770,2
Carler1,1316,706778,1660,50,7895,2,2689100,6,4463,4115,6,2,1.4333e+06,2
Carparso102,1197,879949,5624,233,13813,6,2078970,4,2151,1928,1,0,4.03666e+06,2
Carryworscht,913,965128,2008,141,10327,4,1663150,3,2023,2738,13,5,1.63448e+06,2
CatWearingAHat,847,907033,1667,0,2800,2,1305800,3,3223,4009,0,0,4.69038e+06,1
CautionClaymore,1755,1815186,816,304,12847,24,2314170,5,2900,3333,4,3,4.79928e+06,2
Cdt-FADA,1284,1071920,1131,100,7952,2,1550940,2,1926,1898,10,9,1.9887e+06,2
Cebucs,785,976162,3071,0,8498,1,1701350,5,3622,3817,1,0,4.85599e+06,2
ChampagnerCharly,679,603174,1940,71,10431,8,1953400,3,2138,1580,6,2,3.50126e+06,2
CharlyBgood,1072,799426,1931,90,12506,3,1380660,2,1894,1921,10,5,1.94938e+06,2
Chiggn,737,689575,1367,121,6241,7,1913790,4,2649,2724,15,3,3.56636e+06,2
ChiliVili_RU,918,980325,902,0,19407,706,1863080,4,2759,2726,13,7,3.28979e+06,2
Chipperion,1580,1163337,6545,46,49846,3,1983920,2,2040,2568,1,2,2.63564e+06,2
Choupizo,1080,947484,579,97,8924,4,1428630,2,1720,1328,7,0,3.25532e+06,2
Christian_cz88,661,699300,4256,400,29467,4,1861540,2,2687,1693,0,0,4.28553e+06,2
Civil_Warior,1169,1083075,818,54,2365,1,1670800,3,2040,3076,28,21,2.53855e+06,2
CochsyMC,900,1065741,725,59,4919,1,1173030,2,1286,3109,2,2,3.04981e+06,2
Coke_Cookies_OP,857,982296,1998,64,6341,1,1899420,3,2565,3242,5,3,4.7396e+06,3
Collisioned,754,898527,928,31,5778,19,1958050,3,2757,1633,0,0,4.64431e+06,1
Colonel-Zaroti,448,582609,147,106,158,4,1754800,3,1889,1549,0,0,268800,2
Comissar_Yarrick,1158,773621,1959,327,9865,6,2110790,4,4324,2739,3,3,1.65242e+06,2
CommunityBlowUp,532,596721,1992,52,11199,3,1509700,3,1938,2084,16,4,1.98075e+06,2
Complector,1614,1757720,2188,186,16926,8,2620280,6,3340,3747,1,0,5.69256e+06,1
Coroner117,889,1044278,2078,95,7948,7,2316450,5,3164,4196,52,22,4.44113e+06,2
CosmicC13,641,777473,1310,478,5793,3,1084160,2,1264,2024,8,1,1.38095e+06,2
CoupDeGraceXX,878,1108163,782,570,8586,6,1602240,3,1737,3251,0,1,2.28272e+06,1
Cowboygeeker,1124,1175603,615,189,5198,6,1451750,3,827,2037,1,1,2.08156e+06,0
CptJ0hny,1273,1101130,912,261,2711,1,1667470,3,1979,1566,8,2,1.75449e+06,2
CrazyBunnieMomo,1616,1843726,613,79,3609,2,1560920,5,1548,3234,0,0,2.47057e+06,3
Cro_Tanker,1189,1070760,1440,98,8257,4,1551140,3,3061,1959,43,3,3.71031e+06,2
Crtaesp_6x,922,865389,3412,52,17828,10,1441510,2,3047,2305,2,7,4.73071e+06,0
Cs0vi,608,734358,448,6,3638,3,1377770,4,2562,4684,16,3,3.82704e+06,2
CuriousPrawn00,2973,1942468,408,51,3177,6,1204780,2,1730,1997,29,10,2.34758e+06,3
Cution,1069,820968,2371,54,7761,3,2372040,5,3707,3411,298,90,3.10817e+06,2
CzapkaKloszarda,754,639683,2131,273,13771,3,1440640,2,2097,1913,17,4,3.43453e+06,2
D0ek0e,1169,1152010,1360,87,4520,3,2075670,5,3060,2612,0,0,3.62836e+06,2
D3xt3r21,413,425934,1827,61,9356,8,1657360,3,1923,1543,4,0,3.51462e+06,2
DE3P_F3AR,748,531728,1757,57,4124,4,1480850,2,1921,1532,32,17,2.4672e+06,2
DEiscovery,1529,1588815,1761,177,7246,8,2399460,6,3428,2392,11,12,6.48052e+06,2
DJAX14RUS,1114,1083174,474,3,4162,12,2207100,5,1072,1604,635,117,1.23961e+06,2
DS-Murcielago,910,1007209,504,36,1915,129,1853700,5,3514,2931,26,8,2.86425e+06,2
DU238,653,771291,1907,49,6644,6,1430430,2,1723,3433,28,9,833290,2
DUERENTAPER,806,932137,528,0,4051,4,776360,1,927,4893,1,0,1.63474e+06,2
DangerLuu,1107,1126202,1307,27,3661,2,2053030,5,3686,1783,2,2,6.18266e+06,2
DanieIak,1187,1021633,1241,72,11203,6,1718480,3,1946,1426,69,24,2.1564e+06,2
Dariongrey,565,585742,590,121,5535,3,1147540,2,2249,2134,35,1,3.2519e+06,2
DarkCookiLord,831,855976,2353,188,8427,5,1729240,3,2101,2777,8,2,2.16594e+06,2
Darki83,698,693625,654,122,5185,11,1632270,3,1817,2097,2,2,3.58921e+06,2
Darrski,1950,1487598,1737,35,8524,6,1922070,3,2382,2827,13,8,1.07146e+06,2
DarthGropius,691,664405,390,58,2005,17,1279340,2,2558,2191,0,0,3.89735e+06,2
Darthvelill,1056,1041901,4365,672,13110,3,1928090,3,2108,4166,254,81,1.8976e+06,1
DasRooster,1390,1756524,2335,43,16749,16,3033460,7,4611,3723,0,0,8.1008e+06,1
DatRandomDude99,795,1096847,755,48,2630,4,1585440,4,4030,3980,0,0,5.43858e+06,2
DauntlezZ,759,802502,1199,50,4113,5,1493310,3,1568,3640,50,10,1.88919e+06,2
Deaqun,427,538326,1172,89,5028,4,1174610,2,1034,1986,0,0,636195,2
Death1988Angel,862,880926,1682,115,9533,3,1492220,3,3121,1672,15,5,4.06726e+06,2
Deathdrop-kun,1741,1174614,1106,94,4065,5,1422120,2,1783,2361,53,16,2.4615e+06,2
DejAvV,844,618641,1632,50,12001,6,1473580,2,1973,2633,30,12,1.7716e+06,2
DeltaFr_Scarabe,1697,1594388,10,559,123,11,2095180,6,1575,2236,9,1,1.80658e+06,2
DemirKipi,1930,1088791,3719,86,21850,525,1397660,1,1219,1399,0,0,373595,2
DenyeRx,1191,1101279,1912,221,10039,4,1839570,3,3046,2092,77,35,4.05646e+06,1
DerJohnM1,767,855609,2411,21,11155,1,1599340,2,2200,1960,0,0,4.32264e+06,2
DevilCrow1986,3447,1781427,1582,58,3098,1,1291400,1,1068,938,75,30,713110,2
Devildog360621,1094,972221,10386,0,66482,1,3222950,4,3007,2174,0,0,5.61218e+06,1
DiMiTRiHARD,684,481712,1768,63,11440,5,1454460,2,880,1884,87,74,859355,2
Dimosfen_88,2352,1572868,1496,78,13267,8,1391890,1,1287,1257,8,12,1.76358e+06,2
DinKelDorFF,652,737419,605,89,5945,2,1360520,2,1246,1970,3,2,2.20308e+06,2
Dioroxic,597,776360,829,86,6728,5,1897960,5,3915,4848,15,2,5.10277e+06,1
DirtyDying,1112,888441,1776,142,12054,10,2112430,6,4088,3622,103,31,1.05917e+06,2
Dirtyp88,807,901334,1593,238,7039,24,2679930,5,2721,4246,0,0,3.70163e+06,1
DjStrip,1252,1485307,28,188,2680,15,1942720,4,1274,2850,2,0,3.16007e+06,1
DoctorNapalmFR,1813,2084221,825,279,5745,11,2136040,5,1554,2279,0,0,2.6377e+06,2
Dolan_cYbaH_187,1174,995240,792,69,4390,12,2840610,6,350,805,500,95,683090,2
DooMHammeR01,1007,1017273,574,69,2784,7,1816080,4,4443,3200,0,0,7.01792e+06,2
Dotchli,1119,1056335,1985,268,15585,7,1764070,3,1964,2367,36,14,1.6724e+06,2
Dr-Chelvinov,1351,1288276,1708,158,5697,3,1351320,2,3321,1056,13,7,5.44053e+06,3
Dr-SheIdonCooper,1024,1149891,1570,22,13527,6,2186910,4,3190,2144,0,0,5.34042e+06,2
DrEisenfaustX,1140,936652,2015,129,11461,10,2456620,4,1081,1419,181,70,1.49376e+06,2
DrManhattan235,647,672919,988,59,5366,22,1590680,3,2076,3029,2,1,2.85973e+06,1
Dr_Hermez,621,664286,4483,157,30999,5,2193900,4,2681,2690,2,0,3.96761e+06,1
Dr_Nick_T,795,753050,3545,0,26868,168,1679230,3,2089,2232,0,0,3.97143e+06,2
Dr_Roger521,1032,1136683,4402,164,21690,14,1672600,3,3759,3552,20,0,4.93013e+06,3
Dusan1o1,1188,1463639,752,57,6152,2,1621120,4,2028,2837,8,7,2.85286e+06,2
E1_PopoF,915,1117385,6795,0,40626,194,2918910,8,6061,4725,5,4,6.08793e+06,2
EIS3NKARL,1283,1285711,1278,227,8390,27,2078510,3,2205,2073,1,0,3.17889e+06,2
ELITEFUCHS88,1781,1739251,1517,174,4346,719,2251560,5,2556,2284,25,10,3.72306e+06,2
EV0_6,1074,1101857,1646,102,10580,5,2141460,4,1710,2572,1,1,3.78032e+06,2
EVO22001,915,874474,2015,85,15020,22,2382870,4,2837,1439,0,0,4.9773e+06,2
EccoJin,775,725177,2056,65,11612,8,1575340,2,2655,2427,17,1,4.05188e+06,3
EclipseAT,1283,1259226,1294,79,4363,793,2530810,6,2604,6748,5,0,286895,1
Edgy_Hipster,1000,971978,1596,71,4370,9,1851210,4,3728,2442,2,0,5.62366e+06,2
Eetuard,804,623805,1280,160,4942,1,1438240,2,1239,1699,22,6,470565,2
