Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
P8NISH3R,840,734220,2104,119,17253,4,1505920,2,1313,1172,141,35,2.00129e+06,0,734220,0,659,181,181,0,0
PATPUIOT,899,1250220,1561,83,11665,7,1771350,3,1763,3198,3,3,3.29875e+06,0,1250220,0,968,-69,0,0,0
PCBuddie,967,1108002,2521,32,15038,1,1813610,4,2193,3780,48,7,3.88199e+06,0,1103765,4237,1018,-51,0,0,0
PIG_OV_WAR,1183,1239126,790,80,6406,2,1735080,4,3489,2771,89,25,6.26717e+06,0,1209284,29842,1305,-122,0,1.59147,0
PL-Unstoppable,1122,1236976,1086,61,2337,4,1811050,4,3525,2611,7,4,5.8132e+06,0,1229967,7009,655,467,486.081,1.33649,2.0878
PREDATOR20502050,1244,1814736,632,160,32017,16,3068280,5,4280,3545,26,15,7.72515e+06,2,1805500,9236,1341,-97,0,0.225188,0
Paaakk,981,685867,1431,79,9508,6,1841900,3,1599,2277,15,19,2.09869e+06,0,685867,0,840,141,141,0,0
Pacifae,488,1110454,365,32,1677,156,2484000,9,6720,7032,88,15,7.56496e+06,2,1110454,0,899,-411,0,0,0
Panzarplazt,797,776778,1132,135,7954,3,1645220,3,2432,2803,35,21,2.71407e+06,0,776778,0,967,-170,0,0,0
PaoPaoPaPa,1672,2277113,1697,1160,9240,7,2430780,8,4846,7054,8,1,6.17264e+06,0,2277113,0,1176,496,496,0,0
Papito_Curro,592,993504,413,104,4578,5,2161520,4,3718,2706,23,0,4.42077e+06,0,993504,0,1080,-488,0,0,0
Paradis0skar,605,737634,1979,544,12210,8,2180870,4,2787,1852,109,25,1.6921e+06,0,737634,0,1224,-619,0,0,0
PatMoran6969,1261,1162770,308,59,8476,8,1448200,3,2362,3176,0,0,3.43579e+06,0,1149799,12971,981,280,303.422,0.346022,2.64575
PerCy_Ng,380,1202016,143,124,972,978,1227130,3,1909,1927,1,0,3.75829e+06,0,1202016,0,486,-106,0,0,0
Persimons,904,911841,1720,132,10359,2,1836590,3,1995,1555,116,36,1.37794e+06,2,911820,21,797,107,109.756,0,0
Petuu,1626,748776,565,581,3310,1,1513700,4,2431,4057,2,3,936950,0,748776,0,1672,-46,0,0,0
PietruchRake,964,753737,820,3,2463,3,1627480,3,3046,2027,1,1,5.07766e+06,0,752789,948,592,372,381.801,0.55695,1.56508
Pilsbier,1028,1160051,340,110,11939,4,2095630,4,1957,2073,312,82,3.11972e+06,0,1160051,0,600,428,428,0,0
Pingaccio,1749,1594120,2366,72,18003,5,1650190,3,2384,4288,0,2,3.95332e+06,0,1592030,2090,1245,504,516.753,0.107619,1.41421
PiotrReizer,610,1060784,1790,140,11439,5,1653940,4,3872,2129,70,24,2.78705e+06,0,1060784,0,380,230,230,0,0
Pitchblack13,1095,890984,3518,88,20750,7,2204830,4,2620,3014,2,3,3.64736e+06,0,880914,10070,904,191,212.528,0.858786,4.04526
PlaagDocteur69,654,974070,2409,0,17546,3,1659480,3,1708,5644,0,0,989425,0,974070,0,1589,-935,0,0,0
PoCoYo1988,737,1312135,199,4,9971,11,1684580,4,3602,3234,13,7,3.98874e+06,0,1305580,6555,964,-227,0,0.59998,0
PointWhite,982,1006998,710,171,19662,12,2556400,7,3626,3029,70,22,1.74541e+06,0,1006998,0,1026,-44,0,0,0
Polpot2017,1237,1115327,795,50,10792,2,1069960,2,4013,2902,41,18,1.46923e+06,2,1098512,16815,1741,-504,0,3.7313,0
Power-Wiesel,989,957404,446,0,8566,8,2379520,5,1678,3186,6,2,605065,0,957404,0,610,379,379,0,0
PtePig,1325,1003819,2274,138,7916,6,1680500,3,1237,2695,63,25,1.72506e+06,0,1003819,0,1095,230,230,0,0
Puustifrags,627,531331,811,10,1917,504,893084,1,1529,2206,3,1,245930,0,531331,0,654,-27,0,0,0
Qotd666,584,969727,2284,0,7680,1,2248040,5,4229,2158,8,9,5.81738e+06,0,953710,16017,737,-153,0,1.56148,0
R1s1ngPW,730,1742028,826,124,9260,5,1811450,5,3481,4212,29,11,4.55629e+06,0,1742028,0,982,-252,0,0,0
REdHell22,1140,559650,755,116,3543,4,1063960,1,1171,2401,25,4,1.10414e+06,0,559650,0,1219,-79,0,0,0
ROZAS_80,805,968074,973,104,14098,6,1441570,3,1787,2196,24,4,1.88245e+06,2,968074,0,989,-184,0,0,0
RUNNERCHICKENRUN,932,840129,397,66,2091,2,2857000,10,8386,4962,25,5,2.50807e+06,0,840129,0,1325,-393,0,0,0
Radio_Ipsilon,1449,881553,1024,83,3725,4,1029670,2,1369,2808,24,3,1.99979e+06,0,881553,0,617,832,832,0,0
Raidyr,1302,614289,2039,1046,10931,3,1549360,2,1511,2312,58,18,1.95422e+06,0,614289,0,584,718,718,0,0
Ralvieh,790,792173,1099,129,5849,3,1287200,2,2777,1419,19,3,3.64043e+06,0,784741,7432,730,60,79.4571,2.3439,3.40866
Rambo2857,1052,793611,37,0,172,76,1593870,4,2965,2036,447,89,5.42603e+06,0,793611,0,1140,-88,0,0,0
RedShooterCZ,748,1052336,1205,441,3467,2,1192860,3,2194,2644,2,3,4.05043e+06,0,1051433,903,803,-55,0,0,0
Redzy-IT,731,939764,2278,419,10734,5,2035040,5,2719,3491,54,12,655824,0,939764,0,932,-201,0,0,0
Rencio7,921,782480,4114,123,16695,1,2799580,5,1962,3479,7,10,2.51814e+06,0,782480,0,1435,-514,0,0,0
Reyhaa,1112,793670,3571,128,12696,5,1700280,3,2242,2566,36,16,2.94874e+06,2,793670,0,1302,-190,0,0,0
Rezident26,1333,840471,494,229,4412,6,1230440,2,1885,1930,9,5,2.99946e+06,0,838232,2239,788,545,558.049,0.375073,1.86121
RichAC,736,680303,1702,503,9641,12,1989140,3,2939,2638,0,0,5.01812e+06,0,667450,12853,1043,-307,0,3.15197,0
RickSwe,2084,791144,732,23,86,379,1489300,3,1913,1717,0,0,528415,0,791144,0,748,1336,1336,0,0
Risti_et,840,1422298,322,838,2583,1,1630700,5,4174,5242,1,0,5.21543e+06,0,1422298,0,731,109,109,0,0
RoadBandito,1253,1177821,1675,53,9459,7,2316440,4,2806,2109,23,0,1.90907e+06,0,1177821,0,870,383,383,0,0
Robdohh,768,2182516,55,0,597,1,1244880,2,1217,1632,3,0,2.60623e+06,0,2169172,13344,1112,-344,0,0,0
Robetta92,747,744813,1053,268,5417,4,1457270,2,2060,2962,26,10,2.92059e+06,0,744813,0,1333,-586,0,0,0
Romd404,776,1599805,1548,48,17201,2,1909900,6,6383,4457,12,3,6.86396e+06,0,1599805,0,736,40,40,0,0
Romeon99,1185,1091153,728,166,21188,8,2109200,5,4184,2690,4,5,5.14735e+06,0,1091153,0,2084,-899,0,0,0
Romocky,858,451715,1200,127,2835,32,1599040,2,1339,2133,9,2,1.79118e+06,0,447018,4697,803,55,71.7,2.53686,5.56691
Royal_UA,2249,1408152,105,94,2803,3,2673050,8,1290,2009,714,247,1.21667e+06,0,1376998,31154,1253,996,1027.36,1.49195,2.87162
RulixQc,1119,688179,3672,0,12832,2,3864300,9,6185,4465,0,1,1.78499e+06,0,688179,0,763,356,356,0,0
Russiakiller123,1001,1576094,2620,327,14824,14,1977390,5,2199,3989,0,0,1.97095e+06,0,1576094,0,747,254,254,0,0
Rustakins,580,974012,9759,92,57384,6,2640540,3,1830,2660,12,14,2.22983e+06,0,958831,15181,776,-196,0,1.55784,0
Ryusey,1026,761167,707,119,1998,3,1329420,2,1354,2218,26,6,3.02799e+06,0,736036,25131,1167,-141,0,2.65211,0
SCP-023-BS,1214,670921,1783,363,6711,4,1071570,1,1123,1688,40,14,1.087e+06,0,662184,8737,858,356,376.534,0.50489,2.46633
SEWERKZ,780,453699,387,243,4981,11,1191650,1,2023,1141,10,1,2.74131e+06,0,430327,23372,2227,-1447,0,1.97819,0
SMAdez,516,701309,1493,135,6338,4,1405750,3,1677,2191,31,16,2.18752e+06,0,701309,0,1101,-585,0,0,0
SMURFFFFFFFFFFFF,951,866775,1340,57,5247,543,3083790,9,6349,5308,66,8,4.1362e+06,1,866775,0,994,-43,0,0,0
SNOWpb,805,769923,1144,55,3122,8,1674180,4,2348,2613,34,13,2.5172e+06,0,756838,13085,25,780,803.49,0.269293,2.56075
SQWW,993,966229,808,202,8056,3,3283460,10,5591,4336,0,0,4.20991e+06,0,966229,0,580,413,413,0,0
SSgt_Blackburn21,1124,1132641,1604,138,11472,7,1405530,3,2385,2673,0,0,3.38818e+06,0,1128103,4538,1026,98,114.51,0.204534,3.51487
STAKS89,1365,754302,701,312,3605,13,1299220,2,1389,2420,6,4,1.98604e+06,1,735545,18757,1213,152,178.483,1.95111,5.7653
Sadness_Bk,721,853317,1367,68,9440,4,1168030,2,2096,2427,2,3,3.40647e+06,3,853317,0,780,-59,0,0,0
Salty_Gruffy,678,1012771,938,186,7480,4,1406990,2,1701,2611,20,10,2.24738e+06,0,1001026,11745,516,162,184.66,1.30437,3.40233
Sam-28X,1046,1019880,1014,234,10151,11,2679010,5,3547,2987,5,1,6.50274e+06,0,1019880,0,951,95,95,0,0
Saruman33,461,954302,390,2,3967,19,1800190,4,3783,2821,0,0,6.12063e+06,0,954302,0,805,-344,0,0,0
Sashazzz333,1584,1310236,296,14,3209,3,1536490,4,2749,4775,25,23,4.63924e+06,0,1310236,0,993,591,591,0,0
SaturnUA,801,940168,1560,136,7025,5,1477780,3,1387,1844,28,24,1.38915e+06,2,922888,17280,1124,-323,0,0.752882,0
Savior_008,1059,878007,1487,434,10746,6,2037180,6,4464,3952,44,22,6.00828e+06,3,878007,0,1365,-306,0,0,0
Sc0rpio94,808,682609,170,57,800,12,1629340,3,4304,1957,12,8,5.86723e+06,0,682609,0,721,87,87,0,0
ScientificLizard,773,556306,1291,39,4895,20,1374340,1,1597,1998,2,1,2.33891e+06,2,552598,3708,1048,-275,0,0,0
ScorpionX3811,914,1218904,1543,105,10445,17,2037200,4,3131,3595,18,14,4.65358e+06,1,1215928,2976,678,236,250.346,0.700239,2.499
Sebelism,2387,1380431,4391,6,25877,827,3788410,8,3921,2652,11,10,2.89897e+06,0,1380431,0,1033,1354,1354,0,0
Seddas,871,1084832,1463,52,7688,4,2194410,4,3734,2115,34,14,4.62091e+06,0,1068822,16010,461,410,435.122,1.78069,4.30975
Seefahrer,808,709022,2768,41,8015,3,2201490,4,3648,3173,12,4,5.47263e+06,0,708229,793,1584,-776,0,0.318938,0
Sega-Putin,1382,958437,299,5,1956,3,913252,463,187,202,0,0,108240,0,958437,0,801,581,581,0,0
Sepultribe7,1652,894646,756,50,6534,9,1646200,2,1881,1390,20,4,4.03547e+06,0,845256,49390,1059,593,629.558,10.0994,2.98131
Servusmaster,1485,836114,1437,105,6308,2,1833800,4,2812,2972,107,46,1.8803e+06,0,835230,884,808,677,686.576,0,0
SfantulTratament,1214,903441,2438,85,11988,1,1814840,4,2098,1618,0,0,4.22505e+06,0,903441,0,773,441,441,0,0
SgtSeymoreButts,939,904112,1610,673,7423,5,1552640,4,2335,2525,2,0,2.67957e+06,0,904112,0,914,25,25,0,0
Sharkztastisch,587,793750,1931,218,11076,6,1673760,3,1649,3923,1,0,1.25716e+06,0,793750,0,2387,-1800,0,0,0
Shavac,936,836726,1276,119,6811,3,1576160,3,2290,1965,14,0,3.4567e+06,0,821546,15180,871,65,89.681,4.95376,7.72871
Shipwreckers26,1018,1343779,1778,154,9226,5,2112760,4,2940,3132,18,12,4.08899e+06,2,1342199,1580,808,210,221.619,0.164862,1.86121
SiLverbu11et333,1232,522084,1414,160,13604,21,1231330,2,1995,1643,0,0,3.71679e+06,0,522084,0,1361,-129,0,0,0
SicariusDK,953,1348472,1688,63,12956,8,1700640,4,4188,4738,13,5,5.03743e+06,0,1348472,0,1652,-699,0,0,0
Silraed,1195,1059641,3542,80,12662,8,2895140,6,3416,3886,3,0,5.96419e+06,0,1055050,4591,1473,-278,0,0.894352,0
Simulatrix,772,1122377,7066,2,35829,744,2605950,6,4219,4196,211,80,2.90818e+06,2,1122377,0,1214,-442,0,0,0
SirJamesRed,1218,780705,3952,183,14770,6,2567350,4,2432,1908,2,0,4.88355e+06,0,778343,2362,939,279,292.283,0.852059,2.54573
Skamoni,1068,700006,238,89,3623,3,1173780,2,1667,2270,117,12,1.48571e+06,0,700006,0,580,488,488,0,0
SkinnyManX,1357,796110,5406,28,21649,596,2474690,4,3098,2593,13,5,5.27117e+06,0,792878,3232,936,421,435.745,1.02209,2.59002
SkyT_de,915,1486189,511,79,4426,5,1287000,2,2454,3066,0,0,4.39793e+06,0,1486189,0,1012,-97,0,0,0
Sladgerus,876,952542,371,86,2758,3,1506810,4,2884,3183,6,2,4.51638e+06,0,952542,0,1223,-347,0,0,0
Slyz3n,1291,1260582,1836,70,34677,15,2650380,4,4696,2890,0,1,7.70491e+06,0,1255015,5567,953,338,355.672,1.6614,3.37841
Smellblood95,1100,727344,457,21,3043,1,1180940,2,1275,2212,9,3,1.89424e+06,0,725433,1911,1182,-82,0,0.111425,0
SmiriNerve,1079,1594361,1541,62,5346,3,2090730,4,1603,2652,1,0,4.46895e+06,1,1572975,21386,772,307,334.665,3.80694,3.20868
Smokedropp,1313,1078631,1911,263,13012,5,1929760,3,3603,2168,2,1,5.50055e+06,0,1077954,677,1208,105,113.762,0.207666,1.41421
SnIbster,1420,881196,1225,379,5944,5,1791000,4,2289,3327,1,0,4.96363e+06,0,877077,4119,1046,374,389.985,1.08636,2.34035
Sniper_WW1,2060,802131,616,263,1556,3,823560,2,2531,4483,0,0,4.24208e+06,0,794260,7871,1357,703,722.833,2.02243,2.0878
SoSo_Jarvis,650,1074330,1021,111,9366,5,1326740,3,1790,2375,0,0,4.30163e+06,0,1069399,4931,1048,-398,0,1.38731,0
SolarFeelings,884,633892,1141,52,8963,9,1471710,2,2117,2184,9,7,3.53552e+06,2,633892,0,915,-31,0,0,0
SolidShneck,1664,785001,2031,342,10819,5,1607320,3,1742,2794,92,14,1.61591e+06,0,785001,0,876,788,788,0,0
Sonyx272,979,1164932,900,0,4216,27,1840170,4,3610,3284,8,1,5.48544e+06,0,1164932,0,1285,-306,0,0,0
SoupChickenThe1,781,975962,3299,101,25693,1,1723520,3,2247,2707,5,5,3.66501e+06,0,975962,0,1100,-319,0,0,0
Spectre_Nick,2100,1042288,525,608,4759,8,1656780,3,2994,2760,0,0,4.59949e+06,0,1042288,0,1074,1026,1026,0,0
Spidos1000,1120,1132280,40,17,306,17,1816270,4,3038,2921,182,69,4.94612e+06,0,1129600,2680,1282,-162,0,1.39149,0
Splaaatx,833,1062495,1093,55,11933,10,1571320,3,2837,1613,28,6,4.53446e+06,0,1062495,0,1411,-578,0,0,0
Spyro67,1257,1078008,211,20,788,3,2543560,8,7610,4048,80,30,2.41056e+06,0,1078008,0,2038,-781,0,0,0
Stangarmen,1030,1759609,1282,10,4450,9,1941830,4,3715,2313,0,0,4.57025e+06,0,1751883,7726,650,380,399.71,1.2829,2.2581
Staxtop0utsa,1134,880629,745,17,6624,1,1408220,3,2166,1865,0,0,4.60061e+06,0,880629,0,884,250,250,0,0
SteelCutOatmeal,786,842943,3656,92,25756,547,1684670,2,1806,2238,20,6,3.48674e+06,0,840368,2575,1664,-878,0,1.01944,0
Stefantastic,617,917489,893,0,1885,1,2243720,6,8402,5922,0,0,2.5145e+06,0,917489,0,900,-283,0,0,0
StewenGarfield,671,733457,2984,16,16448,382,1732970,2,1985,2034,13,6,3.55976e+06,0,733457,0,781,-110,0,0,0
Stewieeeeeeee,1409,928750,1809,157,8349,3,1964890,5,2703,4981,0,0,1.94824e+06,0,928750,0,2100,-691,0,0,0
Stoffliix,1445,611598,1511,39,6790,1,1533980,2,1097,2609,11,5,890535,0,611598,0,1120,325,325,0,0
StonedMedic,1310,613940,2220,76,11352,2,1350590,2,1455,2118,12,3,2.75827e+06,0,613940,0,833,477,477,0,0
Stray1Dog1,1017,757529,120,3,7200,8,1515810,3,1615,3755,0,0,3.04053e+06,0,757529,0,1247,-230,0,0,0
StrikerHUN,765,1307696,1091,261,9559,6,2222320,5,3057,4338,54,22,3.64146e+06,2,1307696,0,1030,-265,0,0,0
StrikerX2X,592,704631,5854,1,28471,23,2195190,2,1224,1384,1,7,1.53813e+06,0,694963,9668,1134,-542,0,0,0
Striker_8018,1196,1107735,1251,37,8111,1,1645510,3,1541,1848,75,47,1.66153e+06,3,1107735,0,786,410,410,0,0
StuffnMcMuffin,855,628404,7600,223,31910,4,1927820,3,1044,2128,2,1,670710,2,628404,0,617,238,238,0,0
Sturmchiha,1432,861990,2452,798,11652,7,1471470,3,1547,2372,0,0,732275,3,861990,0,669,763,763,0,0
SubtelnaAgatka,716,2035528,2903,58,16426,27,3559260,7,6806,3990,2,2,9.10522e+06,2,2019960,15568,1409,-693,0,1.78195,0
Suertres,674,981867,449,91,2621,2,1527940,5,3816,3054,0,0,5.58172e+06,3,981867,0,1441,-767,0,0,0
Sunshow3r,1333,1215572,3575,106,16460,3,2133780,5,3128,3548,14,6,5.05623e+06,2,1204133,11439,1310,23,45.4617,7.40176,5.60578
SuperMarco4,953,964536,2318,139,9359,8,1177390,659,403,594,0,0,532910,0,957804,6732,996,-43,0,0,0
SupremeGray,1404,981706,2128,62,7523,10,1366360,3,3705,2459,0,0,5.02617e+06,0,981706,0,765,639,639,0,0
SuprisMotheFKer,399,1288673,1940,167,13335,3,1713210,5,3839,3204,14,3,5.31428e+06,0,1288673,0,592,-193,0,0,0
Svennblad,981,682052,1730,60,6656,2,1833350,3,2127,3581,10,7,823345,0,682052,0,1191,-210,0,0,0
T31lz31Tp4z1f15T,1064,1300381,1154,293,9932,7,1916710,3,2013,1343,24,8,3.14174e+06,2,1281114,19267,855,209,235.72,1.4338,3.89008
T3AMRR,857,1168130,62,1,1568,1,1297490,3,1545,1883,2,0,3.24609e+06,2,1168130,0,1408,-551,0,0,0
TEMLone,1129,698375,2478,51,7086,1,1996140,4,3738,2645,9,6,5.44883e+06,0,698021,354,716,413,420.06,0,1
TOG_nyooom,492,825830,755,153,9009,9,1565250,3,2801,3086,1,0,4.25309e+06,3,825830,0,674,-182,0,0,0
TWSmallka,992,898947,2431,208,13682,26,1574520,3,2481,2124,3,2,3.37722e+06,0,898947,0,1305,-313,0,0,0
Tanki1991,1361,678336,1439,253,8417,5,1592220,3,1988,2615,72,14,3.9342e+06,2,670290,8046,950,411,430.978,1.55625,2.73556
TeMeiRa-Kuzu,1615,1013051,246,130,2353,1,788468,1,699,7419,0,0,1.62538e+06,0,1013051,0,1404,211,211,0,0
Tec-9,1569,545629,778,36,6020,21,2054060,5,4086,1336,0,0,7.93396e+06,2,545629,0,399,1170,1170,0,0
TeeBaggerVance,1171,1537814,2793,87,13506,6,2820470,8,5898,2849,2,0,6.62381e+06,0,1537814,0,1171,0,0,0,0
Tentowan,2012,771402,1968,128,9968,3,1918290,4,2183,1580,22,2,3.94787e+06,3,771402,0,1064,948,948,0,0
TestTypeUnit01,551,1245741,831,65,5027,4,1989920,5,4288,2367,62,12,5.33837e+06,0,1245741,0,857,-306,0,0,0
ThatDamage,967,750230,3279,54,6833,5,1587920,3,2819,2933,2,0,4.39868e+06,1,750230,0,1129,-162,0,0,0
TheBjornaer,1689,1099048,981,69,7563,3,1751300,4,2781,2742,1,0,4.63894e+06,0,1095632,3416,492,1197,1212.02,1.2732,1.68179
TheBlarg117,891,1029997,6433,177,21563,3,2767060,5,3262,2644,12,3,4.72753e+06,1,1011495,18502,992,-101,0,2.8897,0
TheDoctorHeIs,648,939160,1235,123,8034,3,1189300,2,1156,4795,0,0,2.57484e+06,0,939160,0,1361,-713,0,0,0
TheF1rstBlood,654,1130801,1305,11,4406,3,1943860,5,3475,2337,0,0,4.45445e+06,2,1119700,11101,1613,-959,0,0.538304,0
TheGobtubby,913,854608,809,135,5971,2,1160120,2,1886,2305,32,23,1.80446e+06,0,851576,3032,1544,-631,0,0,0
TheRealOatz,596,922511,2552,80,11402,4,2321050,5,3716,4845,0,0,5.57494e+06,0,922511,0,1171,-575,0,0,0
TheReal_Algor,1066,735185,2192,51,8558,5,1754770,3,2067,1955,34,7,2.62605e+06,0,735185,0,2012,-946,0,0,0
TheRiotmaker46,916,978411,2065,321,13270,8,2153860,5,2368,2505,80,41,1.83758e+06,0,978411,0,551,365,365,0,0
TheSkankyTank,936,1304710,3294,79,15837,6,2854860,6,3865,5392,13,5,5.2712e+06,0,1298551,6159,967,-31,0,0,0
The_Kite_Killer,1359,812745,1913,35,7009,3,2325180,6,3665,3337,117,22,2.063e+06,0,812745,0,1689,-330,0,0,0
The_Phlosen_One,1079,1027752,2118,77,4789,1,2114130,4,2259,2638,144,65,3.4694e+06,0,1018107,9645,891,188,209.221,0.51074,5.25315
The_Razgriz_Ghst,1290,804950,2384,69,8703,2,1457410,2,1531,4043,0,1,1.50097e+06,0,804950,0,1290,0,0,0,0
The_SaintProphet,1541,642815,2175,179,9824,5,1462380,2,1346,1829,75,35,1.28384e+06,0,642815,0,654,887,887,0,0
The_WaR1gEZ,1085,1155005,564,33,2785,2,1768940,5,3880,3260,20,7,5.04718e+06,0,1138546,16459,913,172,197.355,5.07149,3.64232
TheloNaSeGamisu,812,989468,540,83,2981,10,1628470,3,1968,2886,0,0,3.84932e+06,0,989468,0,596,216,216,0,0
These_Nutou,1140,1068392,1073,156,15480,9,3107720,6,4523,2477,18,7,3.70049e+06,0,1058420,9972,1060,80,101.458,0.0973861,7.01167
Threattfull,974,1323029,0,2,349,300,1096920,2,1003,461,20,0,2.9308e+06,1,1308603,14426,916,58,82.2659,0,1.56508
TimFx7,1465,1357575,1372,181,5574,1,1804610,4,1883,1810,22,0,3.6758e+06,0,1357405,170,936,529,534.53,0.00814302,0
Tiqbe_alamode,719,804445,855,709,6525,17,1236840,2,1796,2114,0,0,3.51016e+06,0,804445,0,1359,-640,0,0,0
Tirtou,1337,965977,2189,9,11531,877,1455120,3,1205,2612,0,0,212110,0,965977,0,1079,258,258,0,0
TomiiiD,773,2263407,352,82,7909,18,3119130,8,2153,2884,0,0,4.48461e+06,0,2263407,0,1290,-517,0,0,0
Top5ider,1062,1180253,2091,115,12975,7,2304270,5,3052,1568,11,8,3.98965e+06,0,1178825,1428,1541,-479,0,0.0016286,0
TotallyDrunk,968,1057213,746,98,5610,10,1371620,2,1235,4084,0,0,3.0867e+06,0,1057213,0,1085,-117,0,0,0
Toxa51ru,842,943241,5248,20,26023,3,2752190,5,3537,2522,39,12,5.61754e+06,0,943241,0,810,32,32,0,0
TribeofDoros,674,844917,831,187,4524,3,1453690,2,1552,2868,31,9,3.27071e+06,0,844917,0,1119,-445,0,0,0
True_Caesium,1199,608723,5105,374,13759,17,1834900,2,1628,2194,39,11,65670,0,606086,2637,974,225,238.779,0,2.21336
Trulli29,1651,893973,1953,28,7808,3,1620740,3,2520,2325,4,7,2.83145e+06,0,876969,17004,1465,186,211.631,1.50343,4.53412
UberJinbu,2014,714354,900,184,3870,5,1355720,3,1978,2466,3,0,3.4339e+06,0,688832,25522,719,1295,1324.34,3.70704,3.63215
UffeItje,697,752637,441,408,3632,1,1858130,5,3919,3283,2,0,4.89266e+06,0,752637,0,1337,-640,0,0,0
UltraStarkiller,653,985587,1714,151,5259,3,1707080,3,2686,3542,24,3,4.59021e+06,0,984315,1272,773,-120,0,0.788903,0
Umbrosoccer,1470,1497962,2391,59,15549,28,2553190,4,613,1861,0,0,306195,0,1453394,44568,1052,418,453.328,1.10031,6.8469
UnUk_Heavy,1055,1184563,44,52,482,31,2441680,6,4792,2974,5,0,5.43946e+06,0,1184563,0,968,87,87,0,0
Uniage23,465,1026533,3757,76,8432,788,2229040,5,3203,4096,41,7,3.90596e+06,0,1026533,0,819,-354,0,0,0
Ushanov82,2416,1450893,485,1,1627,3,1494780,3,2463,2624,117,57,2.92766e+06,2,1450893,0,674,1742,1742,0,0
V3nku_0rd0,1284,449166,1512,72,9254,4,1712210,3,1864,1914,21,5,2.03382e+06,0,449166,0,1199,85,85,0,0
ValkyrieUprising,1375,873688,1150,56,7059,2,1297980,2,1156,2617,44,39,1.76799e+06,0,870184,3504,1651,-276,0,0.279903,0
Van_SHAYI,866,835753,2702,316,8023,13,1634560,3,2264,1905,4,0,4.38629e+06,0,795750,40003,2006,-1140,0,0.593703,0
Vastargo,791,1469194,1091,89,4274,3,2199390,5,3093,4070,7,3,6.77812e+06,0,1456321,12873,697,94,117.363,5.6835,4.56428
Vaxiuniu,942,924384,116,1,5373,1,2955410,7,6643,11501,0,0,1.17565e+06,0,924384,0,649,293,293,0,0
VectoringViper,703,590806,289,717,640,1,619197,1,469,710,0,0,2.0819e+06,0,572384,18422,1470,-767,0,2.68753,0
VegansWin,839,676308,755,58,3048,314,934139,2,1046,1926,18,17,1.99768e+06,0,676308,0,1055,-216,0,0,0
VeteranHellener,1362,890243,1081,77,17740,14,1927630,3,1553,3047,22,24,472245,0,890243,0,459,903,903,0,0
Victor-_-TheStar,800,731510,320,61,2761,470,1962120,5,4910,4965,5,1,3.07032e+06,0,731510,0,2338,-1538,0,0,0
Vinny2428,1023,1281573,1094,1,2861,1,1532280,4,3410,6344,4,3,4.11189e+06,0,1281573,0,1284,-261,0,0,0
Viscer4L,1173,2721217,717,77,6781,4,3463350,9,5350,2854,0,0,1.054e+07,0,2710900,10317,1102,71,92.7027,0.514637,3.55656
Vitamin2K,658,1578490,1367,118,5690,2,1911090,4,2614,4003,1,0,6.79428e+06,3,1557116,21374,1375,-717,0,3.67291,0
Vlladus,889,728059,2692,90,10232,5,2225540,4,1966,2379,114,51,422680,0,728059,0,851,38,38,0,0
VoRgYsEm,998,804045,3463,219,9460,107,1799330,4,2718,3134,75,32,2.86633e+06,0,774819,29226,772,226,256.697,5.79593,3.95632
Voidstate,1063,1257236,11,0,112,319,1502850,3,1190,1540,0,0,1.48844e+06,2,1257236,0,932,131,131,0,0
VoinDobraReal,816,1490312,1988,5,4721,7,1982920,6,3216,3219,7,4,4.01969e+06,2,1481250,9062,676,140,160.785,0.499387,2.71081
Volx_jp,1226,1076160,8562,87,61228,13,4831160,10,6539,3496,0,0,6.94001e+06,0,1076160,0,743,483,483,0,0
Voupn,933,774000,1690,93,6928,4,1441240,3,2251,3458,12,2,3.4231e+06,0,774000,0,836,97,97,0,0
Vule_Cro,822,1083677,183,1,856,556,1504310,4,3272,3609,14,6,2.46704e+06,2,1083677,0,1362,-540,0,0,0
WArcherW,695,1734480,2372,228,13268,9,1942290,4,2088,1973,0,0,4.96252e+06,3,1731628,2852,789,-94,0,0.175276,0
WEEDBABYGOKU420,484,990319,582,88,6412,7,1987680,5,2205,3622,25,8,1.32497e+06,1,990319,0,1023,-539,0,0,0
WG_GuEr,1155,736061,1140,72,5063,9,1151300,2,2799,2016,1,0,3.61199e+06,0,736061,0,1168,-13,0,0,0
WLT_ND,2220,1493039,3135,124,18977,8,2341140,6,5294,4160,108,53,4.50893e+06,2,1493039,0,641,1579,1579,0,0
Wadur,1538,1325714,598,53,5750,1,1298100,1,1551,1449,49,14,750565,0,1325714,0,889,649,649,0,0
Wallacex88,746,1114110,821,167,9018,3,1847090,4,3489,2495,0,0,1.16269e+06,2,1114110,0,982,-236,0,0,0
Wanderer-350,1614,957113,1232,111,7524,7,1331880,3,2919,3178,23,12,4.12501e+06,2,955816,1297,1063,551,561.88,0.497611,1.73205
Wansss_mlolm,938,833842,1634,81,7063,14,1171820,2,2003,1979,9,1,3.08011e+06,3,818122,15720,816,122,146.97,2.35356,5.86435
WarChildVIP,1403,1507763,1108,311,5310,2,1889280,4,3244,2770,5,1,5.89726e+06,0,1507763,0,1226,177,177,0,0
