Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
aversitisomas,2101,1414032,1349,65,7160,10,2764790,4,826,852,740,185,1.69776e+06,2
baggedmazda,2249,1381103,3018,127,11040,6,4180160,8,572,542,905,395,1.74745e+06,1
balawin,1459,1614660,2312,80,11375,19,2836930,6,7898,4232,9,8,1.20383e+07,2
bernard_huppup,898,960457,1784,236,10788,3,1912370,3,3104,3890,21,6,6.27114e+06,2
buIIetbill,1257,1396827,9428,223,38136,1,4043580,7,4395,4993,21,7,7.1323e+06,2
cameltoe76,2406,1967518,1779,13,5185,17,3177870,9,9744,7051,103,22,1.2315e+06,2
cavanay,2190,2230088,1433,172,7347,16,3490100,8,6401,7697,1,0,1.1018e+07,2
clsmn89,1884,1589767,3693,145,15066,10,3087460,5,4086,2661,117,27,4.81307e+06,2
crazyHeavyM3tal,1546,1534865,2399,136,7382,3,2223440,4,2522,4553,53,18,4.45386e+06,2
czaar_aam,1431,1670562,1878,77,9640,8,3390910,7,6136,5470,8,3,7.27533e+06,2
d0nkaione,1358,1516309,3705,113,12701,11,2734000,5,3380,3276,4,1,3.67134e+06,2
da2ky,1257,1524224,5510,183,30366,17,3446040,6,3346,3926,6,1,4.99184e+06,2
deadfool01,2500,1682429,2215,127,9435,13,4083780,10,9937,6510,10,4,7.09731e+06,1
dedeal,2035,1988935,18905,193,95687,28,7488520,13,5030,5395,25,7,1.01916e+06,1
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
edelweiss23x,2038,2533148,3844,145,28494,56,4717000,8,4578,4055,15,12,40545,2
ek3jp,2191,2334906,7505,471,25005,17,4969680,10,6106,8258,34,9,9.23603e+06,3
fearless1671,1979,2385529,1131,239,2324,3,3054230,7,6935,7815,0,0,2070,2
fefra21,1424,1848047,3080,321,14162,5,2699670,6,3964,6009,8,1,14540,0
headcrack1948,2388,2251911,2701,123,16850,6,3947570,7,3845,5074,215,55,4.84085e+06,2
heitech,1146,1503034,2136,615,13364,16,3218900,6,1617,6061,35,25,1.20298e+06,2
hieninger,2033,1500266,9928,59,31420,4,4298890,5,3785,4493,65,21,5.34979e+06,2
hir4yug4,841,819411,1566,134,2783,38,1878270,3,2787,4008,9,1,6.1161e+06,3
