Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
EddieDerElch,1327,1404651,1124,246,4330,7,3440440,8,8007,3804,4,0,1.4558e+07,2
EineMuhEineMaeh1,1606,1214418,5517,50,33643,47,4558670,7,6324,1947,3,1,1.21118e+07,2
Einfach_nur_BAM,1869,2178520,1277,10,7478,2,5943530,17,6785,10317,1,2,1.17827e+07,2
Ekan66,2120,2582911,4273,155,9793,8,4191080,9,4461,3377,12,12,7.78558e+06,2
El_Guwanjee_Man,1402,1658311,2956,161,12672,8,2981370,6,3694,6334,17,4,7.19936e+06,2
El_marcon,2211,2332728,3725,236,26916,21,4522290,10,5976,3484,59,9,1.04618e+07,2
ErKanario22,2176,2094434,3318,171,20913,17,3803860,8,6485,5587,51,10,1.06722e+07,2
Evil_Window,4210,2331224,11440,67,46380,2,7432670,16,10115,7535,15,10,6.51813e+06,1
Evileh,3145,3459877,5782,216,70957,9,7238970,15,11161,9939,9,4,1.91553e+07,1
FPSnewbie,1758,1502165,2584,203,9749,17,3520600,7,3934,4811,173,57,6.46139e+06,2
FURY-AndersoN,3270,3295426,3707,102,15546,2,4829300,12,5613,7106,0,0,1.14897e+07,3
Fabinh0_PT,1661,1632928,3861,99,36970,12,4045100,10,8756,3812,1,3,1.38592e+07,2
Fadden86,1663,1690520,3756,118,14980,14,3648540,8,4505,5458,13,6,7.60545e+06,1
Faisal669,1245,1464326,1672,21,7601,4,2093830,4,4562,6481,4,8,7.69714e+06,2
FalseKnightHD,1821,1906157,1064,76,10949,7,3432030,7,4805,4898,3,0,9.35235e+06,1
FancyZebra1,1815,2296687,3543,522,18277,6,3360170,7,6690,10091,0,0,1.14921e+07,1
Fantasy_Chin,1900,1899511,4213,256,25664,20,2665270,5,2459,3166,6,0,6.94271e+06,3
FausTen1,839,827911,1322,10,4807,10,2038240,3,3832,1920,20,2,8.02555e+06,2
FeelJkeee,662,862986,1992,181,19031,6,3198220,6,2572,3873,16,10,5.82149e+06,2
Fen545,924,1132076,3506,336,16126,4,2759130,4,3605,4398,10,13,7.1406e+06,2
Feynman_XRG,1532,2020917,3805,932,25416,37,2903690,6,6158,5341,3,1,9.76438e+06,1
Fichtenelch101,1292,1433472,9833,153,25999,9,3408370,6,5486,3958,27,10,9.30905e+06,2
Fimikk,1154,780055,5492,163,15787,5,3660560,4,954,1130,444,148,2.81871e+06,2
Fl4X0n,2399,1578771,4124,245,16872,8,2408940,3,2948,3235,2,3,3.70964e+06,2
Flo9001,2195,1931889,5413,326,26676,8,3075780,7,6230,5699,17,2,1.00208e+07,2
Fluttershade505,1515,1815154,6774,2085,49432,15,3460540,5,3927,6422,58,22,8.18245e+06,2
FoH_epicsmooth,1612,1844826,1772,196,14051,9,3265190,8,2901,6670,12,7,6.3077e+06,1
FoxDeus88,2361,2398790,4000,115,9620,2,3656840,8,5224,12379,96,23,1.01718e+07,1
Frosty_AUT,1469,1850775,3374,1067,24904,18,2876030,6,3792,6201,0,0,6.88407e+06,2
G-Spot_BE,2584,2229223,1908,488,6360,16,3459360,6,3290,4025,108,36,7.27653e+06,2
GER4-ST4LLI0N,1853,1408919,3138,54,13623,24,3033240,5,3133,2061,371,104,4.77335e+06,0
GOGUMANDU,2272,2177197,2735,807,16129,11,2914170,7,4025,3704,16,3,6.71647e+06,3
GYD102,1238,1001808,2701,192,12911,13,4041010,7,3429,5018,157,40,4.57804e+06,1
Gagire,1639,2181831,1283,235,9942,3,2847480,7,3862,5494,20,4,6.50141e+06,2
GeForce136,1227,1245062,6218,331,25856,17,3329370,6,3500,3905,13,6,6.75109e+06,2
GeRaLdEaU,1159,1058754,4165,358,11294,4,2844400,5,2491,3014,62,28,5.08238e+06,2
Gen-Delight5566,1797,1851419,12672,124,42043,26,6526640,15,9264,5001,9,2,1.34732e+07,1
Ghofug_Youssef,6913,2965391,995,483,6871,14,1964450,4,5177,4014,0,0,9.44319e+06,1
Gliglitch,2713,1666761,1541,255,7578,9,3929680,7,2431,3212,126,16,3.09944e+06,0
Glovestriker,1304,1408776,2751,160,10729,7,2674830,5,2873,5066,4,1,5.70627e+06,3
Go0dvib3s,1319,1472137,3579,404,12903,4,2131140,4,1747,3639,15,5,4.91793e+06,2
GoDFather_Kor,2376,2351462,420,171,1737,1,3636540,8,4423,10723,198,49,1.10621e+07,3
Godnephew,2303,2250219,4026,3583,21729,23,2655760,5,3543,7873,3,2,1.08277e+07,3
Goofy147,2320,1996802,7697,107,21016,6,6166680,10,5438,5990,569,179,8.9828e+06,2
Granathar,850,859903,1845,114,4193,6,1916900,3,2805,4887,24,4,4.68371e+06,2
GreenDirtracer90,2107,2793639,3270,73,28744,16,3658770,8,3576,3769,0,0,6.59492e+06,1
Grimdeath64,1184,1267645,2217,229,4760,10,4716130,12,3782,5873,0,0,7.71254e+06,1
Groog13,1548,1623161,3857,698,10433,6,3271960,7,7052,6977,87,5,1.15914e+07,2
Gryffington,1397,1738578,2191,59,9545,5,2382910,6,3237,5414,4,0,6.18113e+06,2
Gunter_Penguins,2555,2985004,7700,797,37766,7,4366700,11,3392,6085,29,8,9.4543e+06,3
Gusty91,1435,1261510,1846,96,5087,4,3084850,6,1874,3009,505,219,4.70931e+06,2
Guwuzgt,618,826294,3780,13,37708,10,2952380,6,4227,4435,0,0,7.56133e+06,2
Guzowiaczek,995,991411,1990,239,8771,11,2537890,4,1986,3210,17,7,4.2617e+06,2
Gwardus-PL,1411,1773947,1345,76,7345,33,3510210,8,6116,5875,0,0,8.61776e+06,2
H2oJunk,1287,1307386,2700,251,19255,7,2685080,5,3120,4944,92,11,5.78318e+06,2
H4WE,978,1191916,1813,81,6910,5,2155430,4,2562,6585,17,0,5.34037e+06,2
HU_Determinator,2375,1883636,1939,937,7206,9,4366980,7,3884,6208,1,470,6.22886e+06,2
Hair73,1543,1555936,7063,742,54942,28,3938560,6,4900,2938,21,3,7.59746e+06,2
HamzaZengin,895,1056774,1152,177,7403,3,2313100,4,2181,3554,16,3,4.4153e+06,2
Happy_Zifus,1535,1840757,1478,88,7575,10,2547990,6,3393,6471,66,20,6.0456e+06,2
Harlekin365,2146,2543687,3664,142,21217,16,4139880,9,5482,7581,0,0,1.08915e+07,2
HealthHeng,1960,2115312,2121,629,14382,14,2782460,6,6241,5856,0,0,9.75641e+06,3
Heksa21,1305,1507605,3353,147,15661,17,3763250,10,6123,8420,1,0,9.49135e+06,2
HeyQuePasa7,2811,2218848,5085,1196,47018,18,3897330,8,5803,3408,11,6,9.37315e+06,3
HuaGuidie007,5066,5360664,1712,583,23135,10,8729960,21,10792,12327,116,35,1.62017e+07,1
HulkSter_One,1327,1642676,6260,1481,23405,8,3476520,7,3908,4689,4,1,7.51475e+06,2
Huntakilla4321,1353,1598154,5126,524,23802,34,4269000,9,7349,7042,11,2,1.24184e+07,2
I--Longrifle--I,1196,1238005,9881,114,20573,2,3092760,5,4512,4638,12,1,7.08083e+06,2
IBEELIVE,1357,1148304,2031,106,9773,8,2030840,4,2777,4527,163,69,4.9018e+06,2
ICy074-CG,2658,1688209,4486,0,9963,5,3846240,4,2874,5606,376,100,4.85719e+06,2
IGIL_PILOT,2151,2028981,742,125,5193,4,2412520,5,2410,3049,0,0,5.4522e+06,2
IIIMINIONSIII,2946,3208184,3048,401,16922,11,2717180,7,1758,6888,2,0,6.68807e+06,3
IIIMix77III,4791,2589276,1013,118,22924,13,2708940,3,1136,1799,54,20,1.76238e+06,2
